,source,target
3046,Carboniferous,Bark_(botany)
3047,Carboniferous,Evolution
3048,Carboniferous,Lignin
3049,Carboniferous,Suberin
3050,Carboniferous,Swamp
3051,Bird,Eggshell
3052,Bird,Metabolism
3053,Bird,Heart
3054,Bird,Bird_skeleton
3055,Bird,Bee_hummingbird
3056,Bird,Common_ostrich
3057,Bird,Passerine
3058,Bird,Moa
3059,Silurian,Edward_Forbes
3060,Silurian,Epoch_(geology)
3061,Silurian,Stage_(stratigraphy)
3062,Silurian,Llandovery
3063,Silurian,Carmarthenshire
3064,Silurian,Wenlock_(Silurian)
3065,Silurian,Wenlock_Edge
3066,Silurian,Shropshire
3067,Silurian,Vascular_plant
3068,Precambrian,Ediacaran_fauna
3069,Precambrian,Tonian
3070,Precambrian,Geology_of_the_Moon
3071,Precambrian,Meteorite
3072,Precambrian,Global_Boundary_Stratotype_Section_and_Point
3073,Precambrian,Cool_Early_Earth
3074,Precambrian,Isua_greenstone_belt
3075,Precambrian,Red_beds
3076,Precambrian,Animal
3077,Animal,Biological_tissue
3078,Animal,Muscle
3079,Animal,Nerve_tissue
3080,Animal,Digestion
3081,Animal,Dragonfly
3082,Animal,Haploid
3083,Animal,Gamete
3084,Animal,Meiosis
3085,Animal,Spermatozoon
3086,Devonian,Tropic_of_Capricorn
3087,Devonian,Hadley_cell
3088,Devonian,Ferrel_cell
3089,Devonian,Hematite
3090,Devonian,Pangaea
3091,Permian,Blattoptera
3092,Permian,Chitin
3093,Permian,Exoskeleton
3094,Permian,Dragonfly
3095,Permian,Odonata
3096,Permian,Aquatic_insect
3097,Permian,Meganeuropsis
3098,Permian,Beetle
3099,Cambrian,Mammal
3100,Cambrian,Aves
3101,Cambrian,Primate
3102,Cambrian,Early_Earth
3103,Cambrian,Age_of_Earth
3104,Cambrian,Origin_of_water_on_Earth
3105,Cambrian,Earliest_known_life_forms
3106,Cambrian,Late_Heavy_Bombardment
3107,Cambrian,Geological_history_of_oxygen
3108,Cambrian,Great_Oxidation_Event
3109,Cambrian,Evolution_of_fungi
3110,Megaannum,Sothic_cycle
3111,Megaannum,Sirius
3112,Megaannum,Gaussian_year
3113,Megaannum,Gaussian_gravitational_constant
3114,Megaannum,Friedrich_Bessel
3115,Megaannum,Ephemeris_time
3116,Megaannum,Length_of_day_(astronometry)
3117,Megaannum,Precession
3118,Megaannum,Tidal_drag
3119,Triassic,Archosaurs
3120,Triassic,Aetosaurs
3121,Triassic,Rauisuchia
3122,Triassic,Theropoda
3123,Triassic,Coelophysis
3124,Triassic,Cynodont
3125,Triassic,Pioneer_organisms
3126,Triassic,Food-web
3127,Triassic,Temnospondyli
3128,Holocene,Earthquake
3129,Holocene,Hudson_Bay
3130,Holocene,Tyrrell_Sea
3131,Holocene,Huelmo%E2%80%93Mascardi_Cold_Reversal
3132,Holocene,Southern_Hemisphere
3133,Holocene,Northern_Hemisphere
3134,Holocene,Holocene_climatic_optimum
3135,Holocene,Neoglacial
3136,Holocene,Neopluvial
3137,Penguin,Neoaves
3138,Penguin,Paleognath
3139,Penguin,Fowl
3140,Penguin,Aequornithes
3141,Penguin,Waterfowl
3142,Penguin,Stork
3143,Sun,Solar_deity
3144,Sun,Synodic_day
3145,Sun,Solar_calendar
3146,Sun,Gregorian_calendar
3147,Sun,Calendar
3148,Sun,Old_English
3149,Sun,Low_German
3150,Sun,Old_Norse
3151,Earth,Ocean
3152,Earth,Sea
3153,Earth,Gulf
3154,Earth,Salt_water
3155,Earth,Lake
3156,Earth,River
3157,Earth,Fresh_water
3158,Flight_feather,Swallow-tailed_kite
3159,Flight_feather,Secretary_bird
3160,Flight_feather,European_honey_buzzard
3161,Flight_feather,Mathematical
3162,Flight_feather,Bird_ringing
3163,Flight_feather,Common_chiffchaff
3164,Flight_feather,Willow_warbler
3165,Season,Daylight
3166,Season,Earth
3167,Season,Earth%27s_orbit
3168,Season,Sun
3169,Season,Axial_tilt
3170,Season,Ecliptic
3171,Season,Sunlight
3172,Axial_tilt,Rossiter%E2%80%93McLaughlin_effect
3173,Axial_tilt,Kepler_space_telescope
3174,Axial_tilt,Extrasolar_planets
3175,Axial_tilt,Habitable_zone
3176,Axial_tilt,Polar_motion
3177,Axial_tilt,True_polar_wander
3178,Axial_tilt,J._B._Lippincott_%26_Co.
3179,Earth%27s_orbit,Inclined_orbit
3180,Earth%27s_orbit,Non-inclined_orbit
3181,Earth%27s_orbit,Lagrange_point
3182,Earth%27s_orbit,Osculating_orbit
3183,Earth%27s_orbit,Parking_orbit
3184,Earth%27s_orbit,Prograde_orbit
3185,Earth%27s_orbit,Retrograde_orbit
3186,Chordate,Appendicularia
3187,Chordate,Sorberacea
3188,Chordate,Craniata
3189,Chordate,Agnatha
3190,Chordate,Paraphyletic
3191,Chordate,Cyclostomata
3192,Chordate,Myxinoidea
3193,Chordate,Myxini
3194,Taxonomy_(biology),Binominal_nomenclature
3195,Taxonomy_(biology),Phylogeny
3196,Taxonomy_(biology),Biological_nomenclature
3197,Taxonomy_(biology),Systematic_biology
3198,Taxonomy_(biology),Biosystematics
3199,Taxonomy_(biology),Augustin_Pyramus_de_Candolle
3200,Taxonomy_(biology),Alpha_diversity
3201,Taxonomy_(biology),William_Bertram_Turrill
3202,Taxonomy_(biology),Ernst_Mayr
3203,Emperor_penguin,Animal_sexual_behavior
3204,Emperor_penguin,Serial_monogamy
3205,Emperor_penguin,Egg_(biology)
3206,Emperor_penguin,Mus%C3%A9um_de_Toulouse
3207,Emperor_penguin,Egg
3208,Emperor_penguin,Brood_patch
3209,Great_auk,Massachusetts_Bay
3210,Great_auk,Florida
3211,Great_auk,John_James_Audubon
3212,Great_auk,The_Birds_of_America
3213,Great_auk,Marine_mammal
3214,Great_auk,Orca
3215,Great_auk,White-tailed_eagle
3216,Great_auk,John_Gould
3217,Great_auk,Lumpsucker
3218,Orbital_period,Year
3219,Orbital_period,Sidereal_year
3220,Orbital_period,Axial_tilt
3221,Orbital_period,Celestial_equator
3222,Orbital_period,Axial_precession
3223,Danian,Paleoproterozoic
3224,Danian,Statherian
3225,Danian,Orosirian
3226,Danian,Rhyacian
3227,Danian,Siderian
3228,Danian,Archean
3229,Danian,Neoarchean
3230,Ordovician,Isotelus
3231,Ordovician,Wisconsin
3232,Ordovician,Cambrian_explosion
3233,Ordovician,Ordovician_radiation
3234,Ordovician,Genus
3235,Ordovician,Phanerozoic
3236,Ordovician,Filter_feeder
3237,Ordovician,Archaeocyatha
3238,Ordovician,Eocrinoidea
3239,Carboniferous,Forest
3240,Carboniferous,Bacteria
3241,Carboniferous,Basidiomycetes
3242,Carboniferous,Carbon
3243,Carboniferous,Wildfire
3244,Carboniferous,Gigantism
3245,Bird,Elephant_bird
3246,Bird,Forelimb
3247,Bird,Ratite
3248,Bird,Penguin
3249,Bird,Endemism
3250,Bird,Seabird
3251,Bird,Water_bird
3252,Bird,Feathered_dinosaur
3253,Silurian,Cooksonia
3254,Silurian,Gondwana
3255,Silurian,Baragwanathia
3256,Silurian,Millipedes
3257,Silurian,Scotland
3258,Silurian,Ludlow_Group
3259,Silurian,Ludlow
3260,Silurian,"Ludford,_Shropshire"
3261,Precambrian,Vaalbara
3262,Precambrian,Giga-annum
3263,Precambrian,Kenorland
3264,Precambrian,Craton
3265,Precambrian,Laurentia
3266,Precambrian,Baltica
3267,Precambrian,Yilgarn_craton
3268,Animal,Egg_cell
3269,Animal,Zygote
3270,Animal,Mitosis
3271,Animal,Invagination
3272,Animal,Gastrula
3273,Animal,Germ_layer
3274,Animal,Ectoderm
3275,Animal,Endoderm
3276,Animal,Mesoderm
3277,Devonian,Appalachian_Mountains
3278,Devonian,Caledonian_orogeny
3279,Devonian,Great_Britain
3280,Devonian,Scandinavia
3281,Devonian,Idaho
3282,Devonian,Nevada
3283,Devonian,Island_arc
3284,Permian,Hemiptera
3285,Permian,Orthoptera
3286,Permian,Karoo_Supergroup
3287,Permian,Pelycosaur
3288,Permian,Edaphosauridae
3289,Permian,Sphenacodontidae
3290,Permian,Diadectidae
3291,Permian,Amphibian
3292,Cambrian,Caveasphaera
3293,Cambrian,Ediacaran_biota
3294,Cambrian,Tetrapoda
3295,Cambrian,Ape
3296,Cambrian,Phanerozoic
3297,Cambrian,Proterozoic
3298,Cambrian,Archean
3299,Cambrian,Hadean
3300,Cambrian,Mesoarchean
3301,Megaannum,Post-glacial_rebound
3302,Megaannum,Sea_level_rise
3303,Megaannum,Week
3304,Megaannum,Minute
3305,Megaannum,Galactic_year
3306,Megaannum,Solar_System
3307,Triassic,Amphibian
3308,Triassic,Trematosaur
3309,Triassic,Capitosaur
3310,Triassic,Plagiosaurus
3311,Triassic,Metoposaur
3312,Triassic,Lissamphibia
3313,Triassic,Frog
3314,Triassic,Reptiliomorpha
3315,Holocene,Medieval_Warm_Period
3316,Holocene,Little_Ice_Age
3317,Holocene,Radiative_forcing
3318,Penguin,Rallidae
3319,Penguin,Seabird
3320,Penguin,Ciconiiformes
3321,Penguin,Procellariiformes
3322,Penguin,Plotopteridae
3323,Penguin,Cormorant
3324,Sun,Proto-Germanic
3325,Sun,Sol_(day_on_Mars)
3326,Sun,Solar_day
3327,Sun,Mars
3328,Sun,Solar_eclipse
3329,Sun,Sunday
3330,Sun,Interpretatio_germanica
3331,Sun,Dies_(deity)
3332,Earth,Hydrosphere
3333,Earth,Earth%27s_polar_regions
3334,Earth,Ice
3335,Earth,Tectonic_plates
3336,Earth,Inner_core
3337,Earth,Outer_core
3338,Earth,Earth%27s_magnetic_field
3339,Earth,Mantle_(geology)
3340,Flight_feather,Empidonax
3341,Flight_feather,Tyrant_flycatcher
3342,Flight_feather,American_dusky_flycatcher
3343,Flight_feather,Hammond%27s_flycatcher
3344,Flight_feather,Common_skylark
3345,Flight_feather,Oriental_skylark
3346,Flight_feather,Bird_anatomy
3347,Season,Hibernation
3348,Season,Migration_(ecology)
3349,Season,Northern_Hemisphere
3350,Season,Southern_Hemisphere
3351,Season,Month
3352,Axial_tilt,Astronomy_and_Astrophysics
3353,Axial_tilt,H.M._Stationery_Office
3354,Axial_tilt,Macmillan_Publishers
3355,Axial_tilt,Nature_(journal)
3356,Axial_tilt,Icarus_(journal)
3357,Axial_tilt,Science_(journal)
3358,Earth%27s_orbit,Synchronous_orbit
3359,Earth%27s_orbit,Semi-synchronous_orbit
3360,Earth%27s_orbit,Subsynchronous_orbit
3361,Earth%27s_orbit,Hohmann_transfer_orbit
3362,Earth%27s_orbit,Geosynchronous_orbit
3363,Earth%27s_orbit,Geostationary_orbit
3364,Earth%27s_orbit,Geostationary_transfer_orbit
3365,Earth%27s_orbit,Graveyard_orbit
3366,Earth%27s_orbit,High_Earth_orbit
3367,Chordate,Petromyzontida
3368,Chordate,Hyperoartia
3369,Chordate,Conodonta
3370,Chordate,Myllokunmingiida
3371,Chordate,Pteraspidomorphi
3372,Chordate,Thelodonti
3373,Chordate,Anaspida
3374,Chordate,Cephalaspidomorphi
3375,Taxonomy_(biology),Species_problem
3376,Taxonomy_(biology),Antoine_Laurent_de_Jussieu
3377,Taxonomy_(biology),Bentham_and_Hooker
3378,Emperor_penguin,Altriciality
3379,Emperor_penguin,Curd
3380,Emperor_penguin,Protein
3381,Emperor_penguin,Lipid
3382,Emperor_penguin,Oesophagus
3383,Emperor_penguin,Crop_milk
3384,Emperor_penguin,Offspring
3385,Great_auk,Shorthorn_sculpin
3386,Great_auk,Cod
3387,Great_auk,Sand_lance
3388,Great_auk,Plankton
3389,Great_auk,Museum_Wiesbaden
3390,Great_auk,Tibia
3391,Great_auk,Caithness
3392,Orbital_period,Standard_gravitational_parameter
3393,Orbital_period,Gravitational_constant
3394,Orbital_period,Hour
3395,Orbital_period,Kg
3396,Orbital_period,Metre
3397,Danian,Mesoarchean
3398,Danian,Paleoarchean
3399,Danian,Eoarchean
3400,Danian,Hadean
3401,Danian,Geologic_time_scale
3402,Danian,Danian
3403,Ordovician,Crinoid
3404,Ordovician,Continental_shelf
3405,Ordovician,Coral
3406,Ordovician,Coral_reef
3407,Ordovician,Ediacaran
3408,Ordovician,Gastropoda
3409,Ordovician,Vertebrata
3410,Carboniferous,Insect
3411,Carboniferous,Respiration_(physiology)
3412,Carboniferous,Echinodermata
3413,Carboniferous,Brachiopoda
3414,Carboniferous,Trilobite
3415,Carboniferous,Plant
3416,Bird,Theropod
3417,Bird,Dinosaur
3418,Bird,Origin_of_birds
3419,Bird,Reptile
3420,Bird,Cladistics
3421,Bird,Crocodilia
3422,Bird,Avialae
3423,Bird,Archaeopteryx
3424,Silurian,P%C5%99%C3%ADdol%C3%AD_epoch
3425,Silurian,Slivenec
3426,Silurian,Czech_Republic
3427,Silurian,Cadastre
3428,Silurian,Estonia
3429,Silurian,Lithuania
3430,Silurian,Hoved%C3%B8ya
3431,Precambrian,Kalahari_Craton
3432,Precambrian,Columbia_(supercontinent)
3433,Precambrian,Wadsworth_Publishing_Company
3434,Precambrian,Michigan_State_University
3435,Precambrian,International_Chronostratigraphic_Chart
3436,Precambrian,J.W._Dawson
3437,Precambrian,J._W._Dawson
3438,Precambrian,Yves_Brun
3439,Precambrian,ASM_Press
3440,Precambrian,Carl_Zimmer
3441,Animal,Inbreeding
3442,Animal,Inbreeding_depression
3443,Animal,Dominance_(genetics)
3444,Animal,Inbreeding_avoidance
3445,Animal,Asexual_reproduction
3446,Animal,Fragmentation_(reproduction)
3447,Animal,Budding
3448,Devonian,Antler_orogeny
3449,Devonian,Panthalassa
3450,Devonian,Planet
3451,Devonian,Proto-Tethys_Ocean
3452,Devonian,Rheic_Ocean
3453,Devonian,Ural_Ocean
3454,Devonian,Chaitenia
3455,Devonian,Accretion_(geology)
3456,Permian,Therapsid
3457,Permian,Dinocephalia
3458,Permian,Gorgonopsia
3459,Permian,Dicynodont
3460,Permian,Pareiasaur
3461,Permian,Parareptilia
3462,Permian,Archosauriformes
3463,Permian,Pseudosuchia
3464,Permian,Dinosaur
3465,Cambrian,Huronian_glaciation
3466,Cambrian,Cryogenian
3467,Cambrian,Andean-Saharan_glaciation
3468,Cambrian,Karoo_Ice_Age
3469,Cambrian,Quaternary_glaciation
3470,Cambrian,Timeline_of_glaciation
3471,Cambrian,Francevillian_biota
3472,Megaannum,Galactic_center
3473,Megaannum,Effect_of_sun_angle_on_climate
3474,Megaannum,A_(year)
3475,Megaannum,Geology
3476,Megaannum,Paleontology
3477,Megaannum,Kyr
3478,Megaannum,Myr
3479,Megaannum,Byr
3480,Triassic,Embolomeri
3481,Triassic,Chroniosuchia
3482,Triassic,Archosauromorpha
3483,Triassic,Synapsid
3484,Triassic,Cynognathus
3485,Triassic,Kannemeyeriidae
3486,Triassic,Dicynodont
3487,Holocene,Bond_events
3488,Holocene,Pleistocene_megafauna
3489,Holocene,Mammoth
3490,Holocene,Mastodon
3491,Holocene,Saber-toothed_cat
3492,Holocene,Smilodon
3493,Holocene,Homotherium
3494,Penguin,Anhinga
3495,Penguin,Pelecaniformes
3496,Penguin,Sister_group
3497,Penguin,Puffin
3498,Penguin,Aquatic_ecosystem
3499,Penguin,Wing
3500,Sun,Hemera
3501,Sun,Red_dwarf
3502,Sun,Population_I_stars
3503,Sun,Supernova
3504,Sun,Abundance_of_the_chemical_elements
3505,Sun,Gold
3506,Sun,Uranium
3507,Sun,Population_II
3508,Sun,Endothermic
3509,Sun,Nuclear_transmutation
3510,Earth,Earth%27s_atmosphere
3511,Earth,Atmospheric_circulation
3512,Earth,Ocean_circulation
3513,Earth,Greenhouse_gases
3514,Earth,Extreme_weather
3515,Earth,Tropical_cyclones
3516,Earth,Heat_waves
3517,Earth,Earth%27s_gravity
3518,Flight_feather,Drumming_(snipe)
3519,Flight_feather,Pinioning
3520,Flight_feather,Plumage
3521,Flight_feather,Delayed_feathering_in_chickens
3522,Flight_feather,Cambridge_University_Press
3523,Flight_feather,Paul_R._Ehrlich
3524,Flight_feather,David_Allen_Sibley
3525,Flight_feather,Feather
3526,Flight_feather,Eye-ring
3527,Season,Solar_flux
3528,Season,Seasonal_lag
3529,Season,Temperate
3530,Season,Subpolar_climate
3531,Season,Gregorian_calendar
3532,Season,Atlantic_hurricane_season
3533,Season,Tornado_season
3534,Axial_tilt,Axial_tilt
3535,Earth%27s_orbit,Low_Earth_orbit
3536,Earth%27s_orbit,Medium_Earth_orbit
3537,Earth%27s_orbit,Molniya_orbit
3538,Earth%27s_orbit,Near_equatorial_orbit
3539,Earth%27s_orbit,Orbit_of_the_Moon
3540,Earth%27s_orbit,Polar_orbit
3541,Chordate,Gnathostomata
3542,Chordate,Jaw
3543,Chordate,Placodermi
3544,Chordate,Chondrichthyes
3545,Chordate,Acanthodii
3546,Chordate,Actinopterygii
3547,Chordate,Sarcopterygii
3548,Chordate,Tetrapoda
3549,Chordate,Sauropsida
3550,Taxonomy_(biology),Phyletic
3551,Taxonomy_(biology),August_Eichler
3552,Taxonomy_(biology),Adolf_Engler
3553,Taxonomy_(biology),Cladistic
3554,Taxonomy_(biology),Monophyly
3555,Taxonomy_(biology),Synapomorphies
3556,Taxonomy_(biology),Molecular_genetics
3557,Emperor_penguin,Cr%C3%A8che_(zoology)
3558,Emperor_penguin,Antarctic_silverfish
3559,Emperor_penguin,Nototheniidae
3560,Emperor_penguin,Glacial_squid
3561,Emperor_penguin,Hooked_squid
3562,Great_auk,Neanderthal
3563,Great_auk,"Camargo,_Spain"
3564,Great_auk,Paglicci_Cave
3565,Great_auk,Grotte_Cosquer
3566,Great_auk,Port_au_Choix
3567,Great_auk,Beothuk
3568,Great_auk,Dorset_Eskimo
3569,Great_auk,Saqqaq_culture
3570,Orbital_period,Center_of_mass
3571,Orbital_period,Metre_per_second
3572,Orbital_period,Density
3573,Orbital_period,Centimetre
3574,Orbital_period,Tungsten
3575,Orbital_period,Millimetre
3576,Orbital_period,Second
3577,Orbital_period,Lead
3578,Ordovician,Ostracoderm
3579,Ordovician,China
3580,Carboniferous,Vertebrata
3581,Carboniferous,Permineralisation
3582,Carboniferous,Coal_ball
3583,Carboniferous,Equisetales
3584,Carboniferous,Sphenophyllales
3585,Carboniferous,Lycopodiales
3586,Carboniferous,Lepidodendrales
3587,Carboniferous,Filicales
3588,Bird,Middle_Cretaceous
3589,Bird,Cretaceous%E2%80%93Paleogene_extinction_event
3590,Bird,Pterosaur
3591,Bird,Social_animal
3592,Bird,Bird_vocalization
3593,Bird,Helpers_at_the_nest
3594,Bird,Flocking_(behavior)
3595,Bird,Mobbing_(animal_behavior)
3596,Bird,Monogamy_in_animals
3597,Silurian,Norway
3598,Silurian,Mudstone
3599,Silurian,Shale
3600,Silurian,Caledonian_orogeny
3601,Silurian,Supercontinent
3602,Silurian,Glacier
3603,Silurian,Unconformity
3604,Silurian,Avalonia
3605,Precambrian,The_New_York_Times
3606,Precambrian,BBC_News
3607,Precambrian,Reuters
3608,Precambrian,Mikhail_A._Fedonkin
3609,Precambrian,Patricia_Vickers-Rich
3610,Precambrian,JHU_Press
3611,Precambrian,Richard_Dawkins
3612,Precambrian,Houghton_Mifflin_Harcourt
3613,Precambrian,Encyclopedia_of_Life_Sciences
3614,Precambrian,"John_Wiley_%26_Sons,_Ltd."
3615,Animal,Hydra_(genus)
3616,Animal,Parthenogenesis
3617,Animal,Mating
3618,Animal,Aphid
3619,Animal,Predator
3620,Animal,Ultramarine_flycatcher
3621,Animal,Carnivore
3622,Animal,Herbivore
3623,Animal,Omnivore
3624,Devonian,Tectonic_evolution_of_Patagonia
3625,Devonian,Bryozoa
3626,Devonian,Hederellid
3627,Devonian,Microconchida
3628,Devonian,Coral
3629,Devonian,Crinoid
3630,Devonian,Ostracoderm
3631,Devonian,Fresh_water
3632,Devonian,Chondrichthyes
3633,Permian,Pterosaur
3634,Permian,Cynodont
3635,Permian,Therocephalia
3636,Permian,Lycosuchus
3637,Permian,Weigeltisauridae
3638,Permian,Synapsid
3639,Permian,Dimetrodon
3640,Permian,Temnospondyli
3641,Permian,Lepospondyli
3642,Cambrian,Myr
3643,Cambrian,Chitin
3644,Cambrian,Cambrian_substrate_revolution
3645,Cambrian,Seabed
3646,Cambrian,Ecosystem
3647,Cambrian,Microbial_mat
3648,Cambrian,Bioturbation
3649,Megaannum,Gregorian_year
3650,Megaannum,International_Union_of_Pure_and_Applied_Chemistry
3651,Megaannum,International_Union_of_Geological_Sciences
3652,Megaannum,Ephemeris_day
3653,Megaannum,Thousand
3654,Megaannum,Millennium
3655,Megaannum,Anthropology
3656,Megaannum,Archaeology
3657,Megaannum,Holocene
3658,Megaannum,Pleistocene
3659,Triassic,Herbivore
3660,Triassic,Ecteniniids
3661,Triassic,Ornithodira
3662,Triassic,Crurotarsi
3663,Triassic,Clade
3664,Triassic,Phytosaur
3665,Triassic,Aetosaur
3666,Triassic,Crocodylia
3667,Holocene,Giant_sloth
3668,Holocene,Megafauna
3669,Holocene,Clovis_culture
3670,Holocene,Bolide_impact
3671,Holocene,8.2-kiloyear_event
3672,Holocene,%CE%9418O
3673,Holocene,Lake_Agassiz
3674,Holocene,Thermohaline
3675,Penguin,Tail
3676,Penguin,Camouflage
3677,Penguin,Orca
3678,Penguin,Leopard_seal
3679,Penguin,Hearing_(sense)
3680,Penguin,Seabird_colony
3681,Penguin,Nearsighted
3682,Penguin,Down_feather
3683,Penguin,Filoplume
3684,Sun,Neutron_absorption
3685,Sun,List_of_brightest_natural_objects_in_the_sky
3686,Sun,Sirius
3687,Sun,Perihelion
3688,Sun,Aphelion
3689,Sun,Sunlight
3690,Sun,Photosynthesis
3691,Earth,Earth%27s_orbit
3692,Earth,Solar_time
3693,Earth,Season
3694,Earth,Gravitational
3695,Earth,Tide
3696,Earth,Tidal_acceleration
3697,Earth,Solar_System
3698,Earth,Rocky_planet
3699,Earth,Radiometric_dating
3700,Earth,Age_of_Earth
3701,Flight_feather,Speculum_feathers
3702,Flight_feather,Supercilium
3703,Flight_feather,Template_talk:Birds
3704,Flight_feather,Bird
3705,Flight_feather,Class_(biology)
3706,Flight_feather,Outline_of_birds
3707,Flight_feather,Anatomy
3708,Flight_feather,Egg
3709,Flight_feather,Beak
3710,Season,Wildfire
3711,Season,Akhet_(season)
3712,Season,Season_of_the_Emergence
3713,Season,Shemu
3714,Season,Flooding_of_the_Nile
3715,Season,Nile
3716,Season,Egypt
3717,Earth%27s_orbit,Sun-synchronous_orbit
3718,Earth%27s_orbit,Tundra_orbit
3719,Earth%27s_orbit,Areocentric_orbit
3720,Earth%27s_orbit,Areosynchronous_orbit
3721,Earth%27s_orbit,Areostationary_orbit
3722,Earth%27s_orbit,Distant_Retrograde_Orbit
3723,Earth%27s_orbit,Halo_orbit
3724,Chordate,Synapsida
3725,Chordate,List_of_chordate_orders
3726,Chordate,Salp
3727,Chordate,Plankton
3728,Chordate,Colony_(biology)
3729,Taxonomy_(biology),Morphology_(biology)
3730,Taxonomy_(biology),Song_dynasty
3731,Taxonomy_(biology),Huang_Quan_(painter)
3732,Taxonomy_(biology),Aristotle
3733,Emperor_penguin,Kondakovia_longimana
3734,Emperor_penguin,Antarctic_krill
3735,Emperor_penguin,Southern_Ocean
3736,Emperor_penguin,Sympagic
3737,Emperor_penguin,Bald_notothen
3738,Emperor_penguin,Breath
3739,Emperor_penguin,Ad%C3%A9lie_penguin
3740,Emperor_penguin,SeaWorld_San_Diego
3741,Emperor_penguin,Malcolm_Davis_(ornithologist)
3742,Great_auk,Ole_Worm
3743,Great_auk,Scandinavia
3744,Great_auk,Labrador
3745,Great_auk,Jacques_Cartier
3746,Great_auk,Baffin_Island
3747,Great_auk,Murre
3748,Great_auk,Little_Ice_Age
3749,Great_auk,"St._John%27s,_Newfoundland_and_Labrador"
3750,Great_auk,Eider
3751,Great_auk,HMS_Boston_(1762)
3752,Orbital_period,Mercury_(planet)
3753,Orbital_period,Venus
3754,Orbital_period,Iapetus
3755,Orbital_period,Tethys_(moon)
3756,Orbital_period,Time_standard
3757,Orbital_period,Julian_year_(astronomy)
3758,Orbital_period,Solar_day
3759,Orbital_period,Mars
3760,Ordovician,Bioerosion
