,category,paperid,date,num_authors,title
644,ecology,439190,2018/10/19,6,The biggest losers: Habitat isolation deconstructs complex food webs from top to bottom
645,ecology,447300,2018/10/19,7,Managing river fish biodiversity generates substantial economic benefits in four European countries
646,ecology,447466,2018/10/18,7,Putting species back on the map: devising a robust method for quantifying the biodiversity impacts of land conversion
647,ecology,447284,2018/10/18,3,Conducting social network analysis with animal telemetry data: applications and methods using spatsoc
648,ecology,444372,2018/10/18,2,Nutrient deposition enhances post-fire survival in non-N-fixing savanna tree seedlings
649,ecology,446815,2018/10/18,6,Local and landscape drivers of aquatic-to-terrestrial subsidies in riparian ecosystems: a worldwide meta-analysis
650,ecology,472506,2018/11/19,3,Dispersal predicts hybrid zone widths across animal diversity: Implications for species borders under incomplete reproductive isolation
651,ecology,472878,2018/11/19,5,Identifying sensor species to predict critical transitions in complex ecosystems
652,ecology,473934,2018/11/19,16,"Impacts of thermal mismatches on chytrid fungus Batrachochytrium dendrobatidis prevalence are moderated by life stage, body size, elevation and latitude"
653,ecology,472902,2018/11/19,2,Spatial scale moderates the shape of the biodiversity-disease relationship
654,ecology,473827,2018/11/19,5,"Harmful algae bloom monitoring via a sustainable, sail-powered mobile platform for in-land and coastal monitoring"
655,ecology,474213,2018/11/19,2,The importance of large-diameter trees in the wet tropical rainforests of Australia
656,ecology,474148,2018/11/19,2,Measuring popularity of ecological topics in a temporal dynamical knowledge network
657,ecology,470161,2018/11/19,5,Untangling direct species associations from mediator species effects with graphical models
658,ecology,471557,2018/11/19,7,"Unravelling associations between tree seedling performance, herbivory, competition, and facilitation in high nature value farmlands"
659,ecology,472431,2018/11/19,5,Sexual segregation in a highly pagophilic and sexually dimorphic marine predator
660,ecology,403410,2018/08/29,4,Multiple isotopic models using various kinetic fractionation coefficients to estimate δ18O of leaf water
661,ecology,363622,2018/08/28,6,New tools for diet analyses: nanopore sequencing of metagenomic DNA from rat stomach contents to quantify diet
662,ecology,402602,2018/08/28,5,Temporally varying isotopic niche overlap of the invasive ctenophore Mnemiopsis leidyi with other zooplanktivores in the western Dutch Wadden Sea
663,ecology,402636,2018/08/28,3,Montastraea cavernosa corallite structure demonstrates ‘shallow-only’ and ‘depth-generalist’ morphotypes across shallow and mesophotic depth zones in the Gulf of Mexico
664,ecology,402545,2018/08/28,2,Biogeography of the savanna-like vegetation in hot dry valleys in southwestern China with reference to their floristic origin and evolution
665,ecology,264960,2018/08/28,2,A plant biodiversity effect resolved to a single genetic locus
666,ecology,401588,2018/08/28,6,Plasticity and environmental heterogeneity predict geographic resilience patterns of foundation species to future change
667,ecology,401968,2018/08/28,6,Optimizing non-invasive sampling of an infectious bat virus
668,ecology,371799,2018/08/27,10,"Implementation of the Water Framework Directive: Lessons learned and future perspectives for an ecologically meaningful classification of the status of Greek lakes, Mediterranean region"
669,ecology,268623,2018/08/27,7,Developing an automated iterative near-term forecasting system for an ecological study
670,ecology,341602,2018/06/07,6,Male pheromone composition depends on larval but not adult diet in Heliconius melpomene
671,ecology,339853,2018/06/07,7,Captivity and exposure to the emerging fungal pathogen Batrachochytrium salamandrivorans are linked to perturbation and dysbiosis of the amphibian skin microbiome
672,ecology,341339,2018/06/07,2,"How many, and when? Optimising targeted gene flow for a step change in the environment"
673,ecology,341446,2018/06/07,4,Seasonality controls the predictive skills of diatom based salinity transfer functions
674,ecology,339978,2018/06/07,3,"Effect of mounding, drainage and fertilization on CH4 fluxes and methane-cycling functional genes in waterlogged forest stands"
675,ecology,338970,2018/06/06,8,Mass Mortality of Wood Frogs (Rana sylvatica) in the Ozark National Forest: Is it Acid Rain?
676,ecology,336149,2018/06/06,2,Diurnal Chorusing in Nine Species of North American Frogs
677,ecology,340554,2018/06/06,5,Individual based genetic analyses support asexual hydrochory dispersal in Zostera noltei
678,ecology,293605,2018/06/05,2,Stability Criteria for Complex Microbial Communities
679,ecology,115808,2018/06/05,3,Linking the chemistry and reactivity of dissolved organic matter from glaciers and rock glaciers
680,ecology,457424,2018/10/30,23,Biodiversity trends are stronger in marine than terrestrial assemblages
681,ecology,394718,2018/10/29,7,Development of an environmental DNA method for monitoring fish communities: ground truthing in diverse lakes with characterised fish faunas
682,ecology,455774,2018/10/29,8,Addressing multiple sources of uncertainty in the estimation of parrot abundance from roost counts: a case study with the Vinaceous-breasted Parrot (Amazona vinacea)
683,ecology,425488,2018/10/29,12,Complex responses of global insect pests to climate change
684,ecology,455360,2018/10/29,3,Trophic consistency of supraspecific taxa in belowground invertebrate communities
685,ecology,455931,2018/10/29,5,"Patterns of fish utilisation in a tropical Indo-Pacific mangrove-coral seascape, New Caledonia"
686,ecology,455014,2018/10/29,15,"Wolbachia pipientis occurs in Aedes aegypti populations in New Mexico and Florida, USA"
687,ecology,453027,2018/10/29,1,Bayesian inference of ecological models with historical contingency
688,ecology,455071,2018/10/29,5,Soil microbial communities with greater investment in resource acquisition have lower growth yield
689,ecology,454991,2018/10/29,1,Improving the interpretability of species distribution models by using local approximations
690,ecology,506139,2018/12/26,1,Urbanization drives the acoustic diversity of mangrove anurans and avifauna in Puerto Rico
691,ecology,385864,2018/12/26,4,"Open-Source Food: Nutrition, Toxicology, and Availability of Wild Edible Greens in the East Bay"
692,ecology,506089,2018/12/26,12,Strong Patterns of Intraspecific Variation and Local Adaptation in Great Basin Plants Revealed Through a Review of 75 Years of Experiments
693,ecology,503334,2018/12/26,4,Data paper: FoRAGE (Functional Responses from Around the Globe in all Ecosystems) database: a compilation of functional responses for consumers and parasitoids
694,ecology,464578,2018/12/24,2,A forest model intercomparison framework and application at two temperate forests along the East Coast of the United States
695,ecology,506006,2018/12/24,6,"Population extinctions driven by climate change, population size, and time since observation may make rare species databases inaccurate"
696,ecology,495085,2018/12/24,5,Nitric oxide radicals are emitted by wasp eggs to kill mold fungi
697,ecology,363796,2018/12/24,3,"Filamentous calcareous alga provides a substrate for coral competitive macroalgae in the degraded lagoon of Dongsha Atoll, Taiwan"
698,ecology,504670,2018/12/23,4,From Metapopulation to Metacommunity and the Complications of Community Structure
699,ecology,504613,2018/12/22,10,Salivary proteins of a gall-inducing aphid and their impact on early gene responses of susceptible and resistant host-plant genotypes
700,ecology,408104,2018/09/04,3,Skewed temperature dependence affects range and abundance in a warming world
701,ecology,408039,2018/09/04,4,Genome-skimming provides accurate quantification for pollen mixtures
702,ecology,408203,2018/09/04,8,Spider mites escape bacterial infection by avoiding contaminated food
703,ecology,408187,2018/09/04,7,Remotely sensed indicators and open-access biodiversity data to assess bird diversity patterns in Mediterranean rural landscapes.
704,ecology,236075,2018/09/04,5,"Robust, real-time and autonomous monitoring of ecosystems with an open, low-cost, networked device"
705,ecology,406850,2018/09/03,4,"More partners, more ranges: generalist legumes spread more easily around the globe"
706,ecology,406587,2018/09/03,5,Alterations in swimming behavior of Daphnia exposed to polymer and mineral particles: towards understanding effects of microplastics on planktonic filtrators
707,ecology,407502,2018/09/03,6,Predicting Aquatic Development and Mortality Rates of Aedes Aegypti
708,ecology,406025,2018/08/31,19,Impending regeneration failure of the IUCN Vulnerable Borneo ironwood (Eusideroxylon zwageri)
709,ecology,403576,2018/08/31,5,Effect of cadmium accumulation on the performance of plants and of herbivores that cope differently with organic defences
710,ecology,221465,2017/11/17,4,Nutrient homeostasis and mechanisms related to nutrient retention by wetland macrophytes in a subtropical wetland.
711,ecology,219881,2017/11/16,4,On the Calculation of Betweenness Centrality in Marine Connectivity Studies Using Transfer Probabilities
712,ecology,129403,2017/11/16,3,Boreal river impoundments caused little change in fish diversity but clear community assemblage shifts: A multi-scale analysis
713,ecology,165647,2017/11/15,3,"Same law, different results: comparative analysis of Endangered Species Act consultations by two federal agencies"
714,ecology,219469,2017/11/14,4,Species abundance plays a dominant role in local and regional extinctions in freshwater communities and allows the identification of selective extinctions
715,ecology,219519,2017/11/14,3,The dynamics of starvation and recovery
716,ecology,138396,2017/11/14,5,Consensus and conflict among ecological forecasts of Zika virus outbreaks in the United States
717,ecology,218297,2017/11/12,3,Robustness of early warning signals for catastrophic and non-catastrophic transitions
718,ecology,214510,2017/11/10,5,Mitochondrial genomes of the regionally extinct Nittany Lion (Puma concolor from Pennsylvania)
719,ecology,217497,2017/11/10,1,Unequal contributions of species′ persistence and migration on plant communities′ response to climate warming throughout forests
